,OrderID,OpenTime,OpenPrice,OpenPosition,CloseTime,ClosePrice,PnL,CloseOrder
252,504,2017-01-09 11:10:00,2971.0690000000004,2,2017-02-03 09:10:00,3234.5609999999997,5269.839999999986,505
253,506,2017-02-03 09:20:00,3242.6,-2,2017-02-10 13:50:00,3298.739,-1122.7800000000025,507
254,508,2017-02-10 14:00:00,3317.703,2,2017-02-24 09:10:00,3390.313,1452.2000000000025,509
255,510,2017-02-24 09:20:00,3392.321,-2,2017-02-27 09:30:00,3561.289,-3379.360000000006,511
256,512,2017-02-27 09:40:00,3567.514,2,2017-02-28 14:50:00,3473.9509999999996,-1871.2600000000111,513
257,514,2017-02-28 15:00:00,3453.297,-2,2017-03-13 13:40:00,3459.285,-119.75999999999658,515
258,516,2017-03-13 13:50:00,3449.89,2,2017-03-21 09:20:00,3394.374000000001,-1110.3199999999742,517
259,518,2017-03-21 09:30:00,3389.852000000001,-2,2017-03-29 15:00:00,3220.136,3394.320000000025,519
260,520,2017-03-31 09:00:00,3244.7509999999997,2,2017-04-07 01:30:00,3108.5609999999997,-2723.800000000001,521
261,522,2017-04-07 02:10:00,3106.8509999999997,-2,2017-04-26 13:50:00,3023.477000000001,1667.4799999999686,523
262,524,2017-04-28 15:00:00,3095.118,2,2017-05-04 09:00:00,3018.417,-1534.0200000000004,525
263,526,2017-05-04 09:10:00,2992.5479,-2,2017-05-17 09:30:00,3046.165,-1072.3419999999987,527
264,528,2017-05-17 10:00:00,3048.368,2,2017-05-31 10:30:00,3130.88,1650.2400000000034,529
265,530,2017-05-31 11:00:00,3141.517000000001,-2,2017-06-14 11:20:00,2960.007,3630.2000000000226,531
266,532,2017-06-14 11:30:00,2979.402,2,2017-07-07 10:00:00,3319.347,6798.900000000003,533
267,534,2017-07-11 09:10:00,3448.9159999999997,3,2017-07-14 11:00:00,3491.3309999999997,1272.449999999999,535
268,536,2017-07-17 09:30:00,3599.695,2,2017-07-20 13:40:00,3524.555,-1502.8000000000065,537
269,538,2017-07-20 13:50:00,3513.117,-2,2017-07-31 09:10:00,3618.605,-2109.7599999999966,539
270,540,2017-07-31 09:20:00,3614.989,2,2017-08-15 11:10:00,3736.829,2436.800000000003,541
271,542,2017-08-21 09:30:00,3953.59,2,2017-08-23 02:40:00,3815.409,-2763.620000000001,543
272,544,2017-08-23 02:50:00,3812.883,-2,2017-08-25 10:00:00,3965.719,-3056.720000000005,545
273,546,2017-08-25 10:10:00,3972.05,2,2017-09-14 14:00:00,3849.077,-2459.459999999999,547
274,548,2017-09-14 14:10:00,3848.4790000000003,-2,2017-10-09 09:00:00,3734.7209999999995,2275.1600000000144,549
275,550,2017-10-09 13:30:00,3666.652,-2,2017-10-12 14:40:00,3619.368,945.6800000000021,551
276,552,2017-10-12 14:50:00,3642.063,2,2017-10-23 02:30:00,3642.8740000000003,16.220000000002983,553
277,554,2017-10-23 02:40:00,3648.468,-2,2017-11-02 03:00:00,3645.8379999999997,52.60000000000218,555
278,556,2017-11-02 09:00:00,3664.808,2,2017-11-15 03:00:00,3769.973,2103.2999999999993,557
279,558,2017-11-15 09:00:00,3757.05,-2,2017-11-21 13:40:00,3826.216,-1383.3199999999943,559
280,560,2017-11-27 10:40:00,3927.465,2,2017-12-06 10:50:00,3982.533,1101.3599999999951,561
281,562,2017-12-06 11:00:00,3976.178,-2,2017-12-21 02:40:00,3866.0,2203.5599999999977,563
282,564,2017-12-21 02:50:00,3879.303,2,2017-12-25 09:20:00,3868.8309999999997,-209.44000000000415,565
283,566,2017-12-25 09:30:00,3866.8590000000004,-2,2018-01-02 14:40:00,3860.3309999999997,130.56000000001404,567
284,568,2018-01-03 15:00:00,3791.2790000000014,-2,2018-01-10 11:30:00,3847.2459999999996,-1119.3399999999656,569
285,570,2018-01-10 13:30:00,3840.7270000000003,3,2018-01-12 13:40:00,3766.7529999999997,-2219.2200000000184,571
286,572,2018-01-12 13:50:00,3769.402,-3,2018-01-17 03:00:00,3814.015,-1338.3899999999949,573
287,574,2018-01-17 09:00:00,3817.861,3,2018-02-05 03:00:00,3905.812,2638.5300000000007,575
288,576,2018-02-05 09:00:00,3910.89,-3,2018-02-23 13:40:00,3867.075,1314.4500000000016,577
289,578,2018-02-23 13:50:00,3873.975,4,2018-03-05 03:00:00,3947.7709999999997,2951.839999999993,579
290,580,2018-03-05 09:00:00,3951.486,-4,2018-04-09 14:40:00,3447.506,20159.2,581
291,582,2018-04-09 14:50:00,3445.775,3,2018-04-16 11:00:00,3419.683,-782.760000000003,583
292,584,2018-04-16 11:10:00,3416.283,-3,2018-04-17 10:40:00,3436.865,-617.4599999999964,585
293,586,2018-04-17 10:50:00,3441.0429999999997,3,2018-05-09 14:10:00,3567.874000000001,3804.930000000045,587
294,588,2018-05-09 14:20:00,3562.006,-3,2018-05-11 14:20:00,3666.546,-3136.199999999999,589
295,590,2018-05-11 14:30:00,3671.3759999999997,3,2018-05-18 03:00:00,3643.454,-837.6599999999871,591
296,592,2018-05-18 09:00:00,3647.3520000000003,-3,2018-05-29 10:40:00,3604.3559999999998,1289.8800000000165,593
297,594,2018-05-29 11:20:00,3605.3259999999996,3,2018-06-19 10:00:00,3780.625,5258.970000000013,595
298,596,2018-06-19 10:10:00,3771.691,-4,2018-06-28 02:30:00,3727.012,1787.1599999999853,597
299,598,2018-06-28 02:40:00,3724.7329999999997,3,2018-07-02 14:20:00,3716.8559999999998,-236.30999999999858,599
300,600,2018-07-02 14:30:00,3716.547,-3,2018-07-09 11:30:00,3770.6440000000002,-1622.9100000000062,601
301,602,2018-07-09 13:30:00,3772.4190000000003,3,2018-08-06 01:20:00,4060.571,8644.559999999987,603
302,604,2018-08-06 01:30:00,4069.505,-4,2018-08-06 14:50:00,4160.404,-3635.9600000000137,605
303,606,2018-08-06 15:00:00,4162.017,4,2018-08-27 09:50:00,4275.5739,4542.27600000002,607
304,608,2018-08-27 10:00:00,4283.236,-3,2018-09-06 15:00:00,4147.794,4063.26,609
305,610,2018-09-07 01:00:00,4155.4709,3,2018-09-11 02:50:00,4165.6629,305.7600000000002,611
306,612,2018-09-11 09:00:00,4164.85,-3,2018-10-12 14:10:00,4074.528,2709.660000000017,613
307,614,2018-10-12 14:20:00,4077.309,3,2018-10-18 14:20:00,4046.05,-937.7700000000004,615
308,616,2018-10-18 14:30:00,4049.801,-3,2018-10-22 09:00:00,4065.2470000000003,-463.380000000011,617
309,618,2018-10-22 09:10:00,4074.525,3,2018-10-29 14:40:00,4081.0429999999997,195.53999999998723,619
310,620,2018-10-29 14:50:00,4081.0490000000004,-3,2018-11-14 13:30:00,3783.9640000000004,8912.550000000001,621
311,622,2018-11-14 14:50:00,3788.0290000000014,3,2018-11-20 11:30:00,3642.366,-4369.890000000041,623
312,624,2018-11-20 13:30:00,3645.277,-3,2018-12-03 09:10:00,3484.0759999999996,4836.030000000014,625
313,626,2018-12-03 09:20:00,3467.415,3,2018-12-24 02:20:00,3467.135,-8.39999999999236,627
